ID_Vivienda,ID_Persona,Edad_Hijo,Sexo_Hijo,Años_Escolaridad_Hijo,Educacion_Hijo,Edad_Padre,Sexo_Padre,Años_Escolaridad_Padre,Educacion_Padre,Tipo_Movilidad,Ingreso_Hogar,Ingreso_PerCapita,Quintil_Ingreso,Nivel_Socioeconomico,Area,Situacion_Pobreza,Miembros_Hogar
2944005.0,3.0,30.0,Hombre,16.0,Superior,70.0,Hombre,6.0,Básica o menos,Movilidad Ascendente,1393000.0,464333.3333333333,Q3,NSE medio,Urbano,Pobre extremo,3
2944006.0,2.0,20.0,Hombre,12.0,Media,59.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,470000.0,235000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
2944007.0,3.0,18.0,Hombre,12.0,Media,36.0,Mujer,12.0,Media,Reproducción,1271603.0,254320.6,Q2,NSE medio,Urbano,Pobre extremo,5
2949006.0,1.0,40.0,Hombre,11.0,Media,60.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,755000.0,377500.0,Q1 (Más pobre),NSE bajo,Rural,Pobre extremo,2
2949201.0,3.0,23.0,Mujer,17.0,Superior,63.0,Hombre,15.0,Superior,Reproducción,2758333.0,919444.3333333334,Q4,NSE alto,Urbano,Pobre extremo,3
2951001.0,2.0,22.0,Hombre,12.0,Media,55.0,Hombre,12.0,Media,Reproducción,421667.0,70277.83333333333,Q1 (Más pobre),NSE bajo,Rural,No pobre,6
2951001.0,3.0,35.0,Mujer,12.0,Media,55.0,Hombre,12.0,Media,Reproducción,421667.0,70277.83333333333,Q1 (Más pobre),NSE bajo,Rural,No pobre,6
2951007.0,2.0,26.0,Mujer,15.0,Superior,53.0,Hombre,12.0,Media,Movilidad Ascendente,1200000.0,400000.0,Q2,NSE medio,Rural,Pobre extremo,3
2951008.0,1.0,19.0,Mujer,13.0,Superior,47.0,Hombre,12.0,Media,Movilidad Ascendente,1120000.0,560000.0,Q2,NSE medio,Rural,Pobre extremo,2
2951801.0,3.0,21.0,Hombre,16.0,Superior,49.0,Hombre,12.0,Media,Movilidad Ascendente,880166.0,176033.2,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
2951801.0,4.0,19.0,Hombre,12.0,Media,49.0,Hombre,12.0,Media,Reproducción,880166.0,176033.2,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
2951805.0,2.0,19.0,Hombre,15.0,Superior,47.0,Mujer,10.0,Media,Movilidad Ascendente,895452.0,223863.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
2953301.0,3.0,24.0,Mujer,13.0,Superior,56.0,Hombre,12.0,Media,Movilidad Ascendente,1315000.0,328750.0,Q2,NSE medio,Urbano,Pobre extremo,4
2953301.0,4.0,20.0,Hombre,12.0,Media,56.0,Hombre,12.0,Media,Reproducción,1315000.0,328750.0,Q2,NSE medio,Urbano,Pobre extremo,4
2953307.0,4.0,30.0,Mujer,18.0,Superior,56.0,Mujer,12.0,Media,Movilidad Ascendente,4009167.0,572738.1428571428,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,7
2953307.0,4.0,30.0,Mujer,18.0,Superior,27.0,Hombre,14.0,Superior,Reproducción,4009167.0,572738.1428571428,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,7
2953504.0,4.0,21.0,Mujer,14.0,Superior,54.0,Mujer,10.0,Media,Movilidad Ascendente,2450000.0,490000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
2953506.0,3.0,23.0,Hombre,14.0,Superior,67.0,Hombre,22.0,Superior,Reproducción,3650000.0,912500.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
2953506.0,4.0,18.0,Mujer,12.0,Media,67.0,Hombre,22.0,Superior,Movilidad Descendente,3650000.0,912500.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
2953507.0,3.0,30.0,Mujer,16.0,Superior,75.0,Hombre,11.0,Media,Movilidad Ascendente,3362363.0,1120787.6666666667,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
2953803.0,2.0,21.0,Hombre,15.0,Superior,55.0,Mujer,20.0,Superior,Reproducción,1026667.0,513333.5,Q2,NSE medio,Urbano,Pobre extremo,2
2953806.0,1.0,23.0,Hombre,16.0,Superior,64.0,Mujer,1.0,Básica o menos,Movilidad Ascendente,730000.0,365000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
2954307.0,3.0,24.0,Hombre,16.0,Superior,48.0,Hombre,17.0,Superior,Reproducción,3161667.0,632333.4,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
2954307.0,4.0,21.0,Mujer,13.0,Superior,48.0,Hombre,17.0,Superior,Reproducción,3161667.0,632333.4,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
2954308.0,3.0,27.0,Hombre,16.0,Superior,57.0,Hombre,12.0,Media,Movilidad Ascendente,4449583.0,1483194.3333333333,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
2954503.0,2.0,26.0,Hombre,17.0,Superior,60.0,Mujer,15.0,Superior,Reproducción,1376667.0,688333.5,Q3,NSE medio,Urbano,Pobre extremo,2
2954505.0,2.0,25.0,Hombre,15.0,Superior,61.0,Mujer,11.0,Media,Movilidad Ascendente,887000.0,443500.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
2955201.0,3.0,25.0,Hombre,13.0,Superior,54.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,853627.0,170725.4,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
2955201.0,4.0,21.0,Hombre,13.0,Superior,54.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,853627.0,170725.4,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
2955204.0,2.0,20.0,Mujer,14.0,Superior,37.0,Mujer,12.0,Media,Movilidad Ascendente,520000.0,57777.77777777778,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,9
2955204.0,2.0,20.0,Mujer,14.0,Superior,77.0,Hombre,5.0,Básica o menos,Movilidad Ascendente,520000.0,57777.77777777778,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,9
2955204.0,2.0,20.0,Mujer,14.0,Superior,42.0,Mujer,12.0,Media,Movilidad Ascendente,520000.0,57777.77777777778,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,9
2956101.0,3.0,30.0,Mujer,13.0,Superior,71.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,1588000.0,397000.0,Q3,NSE medio,Urbano,Pobre extremo,4
2956101.0,4.0,28.0,Hombre,8.0,Básica o menos,71.0,Hombre,8.0,Básica o menos,Reproducción,1588000.0,397000.0,Q3,NSE medio,Urbano,Pobre extremo,4
2956108.0,2.0,33.0,Mujer,14.0,Superior,83.0,Mujer,0.0,Básica o menos,Movilidad Ascendente,913921.0,182784.2,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,5
2956404.0,3.0,30.0,Hombre,17.0,Superior,54.0,Hombre,12.0,Media,Movilidad Ascendente,3928887.0,654814.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
2956404.0,4.0,29.0,Mujer,15.0,Superior,54.0,Hombre,12.0,Media,Movilidad Ascendente,3928887.0,654814.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
2956405.0,3.0,27.0,Mujer,17.0,Superior,56.0,Hombre,21.0,Superior,Reproducción,5190834.0,1297708.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
2956405.0,4.0,22.0,Mujer,15.0,Superior,56.0,Hombre,21.0,Superior,Reproducción,5190834.0,1297708.5,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
2957201.0,2.0,21.0,Mujer,14.0,Superior,54.0,Mujer,15.0,Superior,Reproducción,1878750.0,939375.0,Q4,NSE alto,Urbano,Pobre extremo,2
2957903.0,2.0,20.0,Hombre,14.0,Superior,57.0,Mujer,12.0,Media,Movilidad Ascendente,571376.0,285688.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
2959008.0,2.0,18.0,Hombre,12.0,Media,47.0,Mujer,14.0,Superior,Movilidad Descendente,1782527.0,594175.6666666666,Q3,NSE medio,Urbano,Pobre extremo,3
2960301.0,2.0,27.0,Mujer,13.0,Superior,42.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1531908.0,510636.0,Q3,NSE medio,Urbano,Pobre extremo,3
2960306.0,2.0,27.0,Hombre,12.0,Media,45.0,Mujer,6.0,Básica o menos,Movilidad Ascendente,968882.0,242220.5,Q2,NSE bajo,Urbano,Pobre extremo,4
2960306.0,3.0,20.0,Hombre,12.0,Media,45.0,Mujer,6.0,Básica o menos,Movilidad Ascendente,968882.0,242220.5,Q2,NSE bajo,Urbano,Pobre extremo,4
2960404.0,2.0,20.0,Hombre,12.0,Media,41.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,2570000.0,514000.0,Q4,NSE bajo,Urbano,Pobre extremo,5
2961401.0,2.0,32.0,Mujer,15.0,Superior,59.0,Mujer,12.0,Media,Movilidad Ascendente,1830803.0,915401.5,Q4,NSE bajo,Urbano,Pobre extremo,2
2961402.0,3.0,27.0,Hombre,15.0,Superior,55.0,Hombre,12.0,Media,Movilidad Ascendente,1800000.0,600000.0,Q3,NSE medio,Urbano,Pobre extremo,3
2963701.0,3.0,29.0,Mujer,16.0,Superior,64.0,Hombre,21.0,Superior,Reproducción,1891667.0,472916.75,Q4,NSE alto,Urbano,Pobre extremo,4
2966808.0,3.0,37.0,Hombre,12.0,Media,61.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1708408.0,427102.0,Q3,NSE medio,Urbano,Pobre extremo,4
2966808.0,4.0,25.0,Mujer,16.0,Superior,61.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1708408.0,427102.0,Q3,NSE medio,Urbano,Pobre extremo,4
2969803.0,2.0,37.0,Hombre,16.0,Superior,67.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1305000.0,326250.0,Q2,NSE bajo,Rural,Pobre extremo,4
2969805.0,2.0,19.0,Hombre,0.0,Básica o menos,51.0,Mujer,17.0,Superior,Movilidad Descendente,2750000.0,916666.6666666666,Q4,NSE alto,Rural,Pobre extremo,3
2970201.0,3.0,28.0,Mujer,0.0,Básica o menos,59.0,Mujer,19.0,Superior,Movilidad Descendente,2213834.0,553458.5,Q4,NSE alto,Urbano,Pobre extremo,4
2970201.0,4.0,23.0,Mujer,13.0,Superior,59.0,Mujer,19.0,Superior,Reproducción,2213834.0,553458.5,Q4,NSE alto,Urbano,Pobre extremo,4
2970206.0,2.0,40.0,Hombre,9.0,Media,73.0,Hombre,12.0,Media,Reproducción,1552964.0,310592.8,Q3,NSE medio,Urbano,Pobre extremo,5
2970206.0,4.0,32.0,Hombre,8.0,Básica o menos,73.0,Hombre,12.0,Media,Movilidad Descendente,1552964.0,310592.8,Q3,NSE medio,Urbano,Pobre extremo,5
2970207.0,2.0,35.0,Hombre,15.0,Superior,69.0,Mujer,7.0,Media,Movilidad Ascendente,847832.0,423916.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
2970208.0,3.0,23.0,Hombre,13.0,Superior,65.0,Mujer,12.0,Media,Movilidad Ascendente,588100.0,196033.33333333334,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
2970708.0,2.0,29.0,Mujer,12.0,Media,55.0,Mujer,12.0,Media,Reproducción,918101.0,229525.25,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
2970708.0,3.0,25.0,Mujer,12.0,Media,55.0,Mujer,12.0,Media,Reproducción,918101.0,229525.25,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
2972505.0,2.0,21.0,Hombre,12.0,Media,59.0,Mujer,17.0,Superior,Movilidad Descendente,2798000.0,932666.6666666666,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
2972505.0,3.0,23.0,Hombre,12.0,Media,59.0,Mujer,17.0,Superior,Movilidad Descendente,2798000.0,932666.6666666666,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
2977105.0,3.0,28.0,Hombre,17.0,Superior,67.0,Hombre,17.0,Superior,Reproducción,2811334.0,562266.8,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
2978202.0,3.0,19.0,Mujer,12.0,Media,56.0,Hombre,12.0,Media,Reproducción,1327917.0,442639.0,Q2,NSE medio,Urbano,Pobre extremo,3
2978207.0,3.0,25.0,Hombre,12.0,Media,56.0,Hombre,12.0,Media,Reproducción,1692037.0,423009.25,Q3,NSE medio,Urbano,Pobre extremo,4
2978208.0,3.0,22.0,Mujer,8.0,Básica o menos,47.0,Hombre,10.0,Media,Movilidad Descendente,930472.0,232618.0,Q2,NSE medio,Urbano,Pobre extremo,4
2978601.0,2.0,31.0,Hombre,11.0,Media,58.0,Mujer,11.0,Media,Reproducción,1842713.0,263244.71428571426,Q4,NSE bajo,Urbano,Pobre extremo,7
2978601.0,3.0,37.0,Hombre,12.0,Media,58.0,Mujer,11.0,Media,Reproducción,1842713.0,263244.71428571426,Q4,NSE bajo,Urbano,Pobre extremo,7
2978601.0,4.0,18.0,Hombre,12.0,Media,58.0,Mujer,11.0,Media,Reproducción,1842713.0,263244.71428571426,Q4,NSE bajo,Urbano,Pobre extremo,7
2980401.0,1.0,28.0,Mujer,15.0,Superior,68.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,1889574.0,472393.5,Q4,NSE bajo,Urbano,Pobre extremo,4
2980401.0,4.0,26.0,Mujer,3.0,Básica o menos,68.0,Hombre,8.0,Básica o menos,Reproducción,1889574.0,472393.5,Q4,NSE bajo,Urbano,Pobre extremo,4
2980403.0,2.0,19.0,Hombre,12.0,Media,52.0,Mujer,12.0,Media,Reproducción,738000.0,184500.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
2980407.0,2.0,31.0,Hombre,12.0,Media,70.0,Mujer,6.0,Básica o menos,Movilidad Ascendente,2021259.0,673753.0,Q4,NSE bajo,Urbano,Pobre extremo,3
2980407.0,3.0,28.0,Mujer,12.0,Media,70.0,Mujer,6.0,Básica o menos,Movilidad Ascendente,2021259.0,673753.0,Q4,NSE bajo,Urbano,Pobre extremo,3
2991603.0,1.0,40.0,Hombre,12.0,Media,71.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,1714667.0,571555.6666666666,Q3,NSE medio,Urbano,Pobre extremo,3
2991607.0,2.0,37.0,Mujer,10.0,Media,71.0,Mujer,3.0,Básica o menos,Movilidad Ascendente,1180665.0,236133.0,Q2,NSE bajo,Urbano,Pobre extremo,5
2991608.0,1.0,39.0,Hombre,5.0,Básica o menos,69.0,Mujer,2.0,Básica o menos,Reproducción,553000.0,276500.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
2991807.0,2.0,26.0,Hombre,12.0,Media,58.0,Mujer,17.0,Superior,Movilidad Descendente,1352500.0,676250.0,Q3,NSE medio,Urbano,Pobre extremo,2
2993603.0,3.0,25.0,Mujer,17.0,Superior,50.0,Mujer,12.0,Media,Movilidad Ascendente,1970027.0,328337.8333333333,Q4,NSE bajo,Urbano,Pobre extremo,6
2993603.0,3.0,25.0,Mujer,17.0,Superior,22.0,Hombre,12.0,Media,Movilidad Ascendente,1970027.0,328337.8333333333,Q4,NSE bajo,Urbano,Pobre extremo,6
2993607.0,3.0,29.0,Mujer,17.0,Superior,54.0,Mujer,13.0,Media,Movilidad Ascendente,1454136.0,484712.0,Q3,NSE medio,Urbano,Pobre extremo,3
2995901.0,1.0,22.0,Mujer,17.0,Superior,62.0,Hombre,10.0,Media,Movilidad Ascendente,2556104.0,852034.6666666666,Q4,NSE bajo,Urbano,Pobre extremo,3
3000702.0,3.0,35.0,Hombre,17.0,Superior,74.0,Mujer,12.0,Media,Movilidad Ascendente,3340928.0,1113642.6666666667,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,3
3000706.0,3.0,25.0,Mujer,17.0,Superior,44.0,Hombre,9.0,Media,Movilidad Ascendente,2748323.0,343540.375,Q4,NSE bajo,Urbano,Pobre extremo,8
3000706.0,3.0,25.0,Mujer,17.0,Superior,74.0,Hombre,6.0,Básica o menos,Movilidad Ascendente,2748323.0,343540.375,Q4,NSE bajo,Urbano,Pobre extremo,8
3000706.0,4.0,22.0,Mujer,12.0,Media,44.0,Hombre,9.0,Media,Reproducción,2748323.0,343540.375,Q4,NSE bajo,Urbano,Pobre extremo,8
3000706.0,4.0,22.0,Mujer,12.0,Media,74.0,Hombre,6.0,Básica o menos,Movilidad Ascendente,2748323.0,343540.375,Q4,NSE bajo,Urbano,Pobre extremo,8
3002704.0,3.0,27.0,Hombre,17.0,Superior,54.0,Mujer,17.0,Superior,Reproducción,6480000.0,1296000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,5
3002704.0,4.0,24.0,Hombre,16.0,Superior,54.0,Mujer,17.0,Superior,Reproducción,6480000.0,1296000.0,Q5 (Más rico),NSE alto,Rural,Pobre extremo,5
3002710.0,2.0,29.0,Hombre,9.0,Media,53.0,Mujer,10.0,Media,Reproducción,1872416.0,624138.6666666666,Q4,NSE bajo,Rural,Pobre extremo,3
3008303.0,3.0,21.0,Mujer,12.0,Media,53.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,642816.0,107136.0,Q1 (Más pobre),NSE bajo,Rural,Pobre no extremo,6
3008303.0,4.0,24.0,Mujer,12.0,Media,53.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,642816.0,107136.0,Q1 (Más pobre),NSE bajo,Rural,Pobre no extremo,6
3008308.0,3.0,32.0,Hombre,15.0,Superior,56.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,2358333.0,471666.6,Q4,NSE bajo,Rural,Pobre extremo,5
3008308.0,4.0,28.0,Mujer,15.0,Superior,56.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,2358333.0,471666.6,Q4,NSE bajo,Rural,Pobre extremo,5
3008308.0,5.0,26.0,Hombre,15.0,Superior,56.0,Hombre,8.0,Básica o menos,Movilidad Ascendente,2358333.0,471666.6,Q4,NSE bajo,Rural,Pobre extremo,5
3008503.0,3.0,26.0,Mujer,12.0,Media,53.0,Hombre,12.0,Media,Reproducción,1300000.0,260000.0,Q2,NSE medio,Urbano,Pobre extremo,5
3008503.0,4.0,22.0,Hombre,12.0,Media,53.0,Hombre,12.0,Media,Reproducción,1300000.0,260000.0,Q2,NSE medio,Urbano,Pobre extremo,5
3008503.0,5.0,19.0,Mujer,12.0,Media,53.0,Hombre,12.0,Media,Reproducción,1300000.0,260000.0,Q2,NSE medio,Urbano,Pobre extremo,5
3008505.0,3.0,21.0,Mujer,12.0,Media,37.0,Mujer,12.0,Media,Reproducción,1157233.0,231446.6,Q2,NSE medio,Urbano,Pobre extremo,5
3008506.0,2.0,22.0,Hombre,10.0,Media,50.0,Mujer,8.0,Básica o menos,Movilidad Ascendente,364438.0,121479.33333333333,Q1 (Más pobre),NSE bajo,Urbano,Pobre no extremo,3
3008904.0,2.0,24.0,Hombre,17.0,Superior,55.0,Mujer,15.0,Superior,Reproducción,2535000.0,1267500.0,Q4,NSE alto,Urbano,Pobre extremo,2
3009601.0,4.0,24.0,Hombre,13.0,Superior,53.0,Mujer,15.0,Superior,Reproducción,876917.0,219229.25,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
3009602.0,3.0,28.0,Mujer,12.0,Media,76.0,Hombre,8.0,Media,Reproducción,828000.0,207000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,4
3009603.0,2.0,37.0,Mujer,17.0,Superior,74.0,Mujer,6.0,Básica o menos,Movilidad Ascendente,1680000.0,560000.0,Q3,NSE medio,Urbano,Pobre extremo,3
3010804.0,2.0,28.0,Hombre,15.0,Superior,43.0,Mujer,12.0,Media,Movilidad Ascendente,2398333.0,399722.1666666667,Q4,NSE bajo,Urbano,Pobre extremo,6
3010804.0,3.0,25.0,Mujer,15.0,Superior,43.0,Mujer,12.0,Media,Movilidad Ascendente,2398333.0,399722.1666666667,Q4,NSE bajo,Urbano,Pobre extremo,6
3010804.0,4.0,21.0,Hombre,14.0,Superior,43.0,Mujer,12.0,Media,Movilidad Ascendente,2398333.0,399722.1666666667,Q4,NSE bajo,Urbano,Pobre extremo,6
3010807.0,3.0,23.0,Hombre,14.0,Superior,59.0,Hombre,12.0,Media,Movilidad Ascendente,1068000.0,356000.0,Q2,NSE medio,Urbano,Pobre extremo,3
3011503.0,3.0,24.0,Mujer,17.0,Superior,46.0,Hombre,17.0,Superior,Reproducción,2783333.0,695833.25,Q4,NSE alto,Urbano,Pobre extremo,4
3011508.0,2.0,29.0,Hombre,17.0,Superior,54.0,Mujer,12.0,Media,Movilidad Ascendente,825000.0,412500.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,2
3012301.0,2.0,33.0,Hombre,16.0,Superior,53.0,Mujer,12.0,Media,Movilidad Ascendente,2100000.0,525000.0,Q4,NSE bajo,Urbano,Pobre extremo,4
3012301.0,3.0,28.0,Hombre,12.0,Media,53.0,Mujer,12.0,Media,Reproducción,2100000.0,525000.0,Q4,NSE bajo,Urbano,Pobre extremo,4
3012301.0,4.0,24.0,Hombre,12.0,Media,53.0,Mujer,12.0,Media,Reproducción,2100000.0,525000.0,Q4,NSE bajo,Urbano,Pobre extremo,4
3012302.0,1.0,30.0,Hombre,15.0,Superior,55.0,Mujer,14.0,Superior,Reproducción,1500000.0,750000.0,Q3,NSE medio,Urbano,Pobre extremo,2
3012304.0,2.0,19.0,Mujer,13.0,Superior,40.0,Mujer,9.0,Media,Movilidad Ascendente,1000000.0,250000.0,Q2,NSE medio,Urbano,Pobre extremo,4
3012305.0,2.0,26.0,Hombre,14.0,Superior,49.0,Mujer,12.0,Media,Movilidad Ascendente,2140667.0,1070333.5,Q4,NSE bajo,Urbano,Pobre extremo,2
3012306.0,3.0,34.0,Hombre,13.0,Superior,64.0,Hombre,12.0,Media,Movilidad Ascendente,2950834.0,590166.8,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,5
3013902.0,1.0,19.0,Mujer,10.0,Media,46.0,Mujer,6.0,Básica o menos,Movilidad Ascendente,738767.0,246255.66666666666,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
3015304.0,3.0,19.0,Mujer,12.0,Media,38.0,Hombre,10.0,Media,Reproducción,1831666.0,366333.2,Q4,NSE bajo,Urbano,Pobre extremo,5
3015305.0,3.0,31.0,Hombre,12.0,Media,67.0,Mujer,3.0,Básica o menos,Movilidad Ascendente,1333685.0,444561.6666666667,Q3,NSE medio,Urbano,Pobre extremo,3
3015307.0,3.0,32.0,Hombre,12.0,Media,54.0,Hombre,12.0,Media,Reproducción,1111624.0,138953.0,Q2,NSE medio,Urbano,Pobre extremo,8
3015307.0,4.0,30.0,Hombre,12.0,Media,54.0,Hombre,12.0,Media,Reproducción,1111624.0,138953.0,Q2,NSE medio,Urbano,Pobre extremo,8
3015307.0,5.0,28.0,Mujer,12.0,Media,54.0,Hombre,12.0,Media,Reproducción,1111624.0,138953.0,Q2,NSE medio,Urbano,Pobre extremo,8
3015608.0,3.0,19.0,Hombre,12.0,Media,62.0,Mujer,17.0,Superior,Movilidad Descendente,2900000.0,725000.0,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,4
3016104.0,2.0,35.0,Mujer,15.0,Superior,85.0,Hombre,18.0,Superior,Reproducción,2150000.0,1075000.0,Q4,NSE alto,Urbano,Pobre extremo,2
3016304.0,2.0,21.0,Mujer,12.0,Media,59.0,Hombre,4.0,Básica o menos,Movilidad Ascendente,845000.0,281666.6666666667,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
3016304.0,3.0,24.0,Hombre,12.0,Media,59.0,Hombre,4.0,Básica o menos,Movilidad Ascendente,845000.0,281666.6666666667,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
3017104.0,2.0,24.0,Hombre,15.0,Superior,61.0,Mujer,10.0,Media,Movilidad Ascendente,1557500.0,778750.0,Q3,NSE medio,Urbano,Pobre extremo,2
3018303.0,3.0,18.0,Hombre,8.0,Básica o menos,58.0,Hombre,5.0,Básica o menos,Reproducción,600000.0,200000.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,3
3019610.0,3.0,23.0,Hombre,12.0,Media,52.0,Mujer,12.0,Media,Reproducción,785000.0,261666.66666666666,Q1 (Más pobre),NSE bajo,Rural,Pobre extremo,3
3020103.0,3.0,27.0,Mujer,16.0,Superior,57.0,Mujer,12.0,Media,Movilidad Ascendente,1051667.0,350555.6666666667,Q2,NSE medio,Urbano,Pobre extremo,3
3021601.0,3.0,29.0,Hombre,15.0,Superior,71.0,Hombre,14.0,Superior,Reproducción,2298000.0,574500.0,Q4,NSE alto,Urbano,Pobre extremo,4
3021602.0,3.0,28.0,Mujer,17.0,Superior,51.0,Hombre,15.0,Superior,Reproducción,6250000.0,1041666.6666666666,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
3021602.0,4.0,22.0,Hombre,15.0,Superior,51.0,Hombre,15.0,Superior,Reproducción,6250000.0,1041666.6666666666,Q5 (Más rico),NSE alto,Urbano,Pobre extremo,6
3021606.0,3.0,26.0,Mujer,17.0,Superior,69.0,Hombre,17.0,Superior,Reproducción,1600000.0,533333.3333333334,Q3,NSE medio,Urbano,Pobre extremo,3
3021607.0,2.0,22.0,Mujer,14.0,Superior,44.0,Mujer,12.0,Media,Movilidad Ascendente,1090000.0,363333.3333333333,Q2,NSE medio,Urbano,Pobre extremo,3
3023305.0,3.0,21.0,Mujer,9.0,Media,63.0,Mujer,7.0,Media,Reproducción,1035316.0,258829.0,Q2,NSE medio,Urbano,Pobre extremo,4
3025503.0,2.0,33.0,Mujer,12.0,Media,72.0,Mujer,9.0,Media,Reproducción,1045185.0,209037.0,Q2,NSE medio,Urbano,Pobre extremo,5
3025508.0,2.0,21.0,Mujer,15.0,Superior,41.0,Mujer,15.0,Superior,Reproducción,0.0,0.0,Q1 (Más pobre),NSE bajo,Urbano,No pobre,10
3025508.0,2.0,21.0,Mujer,15.0,Superior,35.0,Mujer,12.0,Media,Movilidad Ascendente,0.0,0.0,Q1 (Más pobre),NSE bajo,Urbano,No pobre,10
3025508.0,3.0,23.0,Mujer,15.0,Superior,41.0,Mujer,15.0,Superior,Reproducción,0.0,0.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,10
3025508.0,3.0,23.0,Mujer,15.0,Superior,35.0,Mujer,12.0,Media,Movilidad Ascendente,0.0,0.0,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,10
3027304.0,1.0,30.0,Mujer,12.0,Media,50.0,Mujer,11.0,Media,Reproducción,1100000.0,275000.0,Q2,NSE medio,Urbano,Pobre extremo,4
3027305.0,2.0,21.0,Mujer,15.0,Superior,41.0,Mujer,12.0,Media,Movilidad Ascendente,413954.0,137984.66666666666,Q1 (Más pobre),NSE bajo,Urbano,Pobre no extremo,3
3028502.0,2.0,28.0,Hombre,12.0,Media,59.0,Mujer,5.0,Básica o menos,Movilidad Ascendente,1776000.0,444000.0,Q3,NSE medio,Urbano,Pobre extremo,4
3028502.0,3.0,34.0,Mujer,12.0,Media,59.0,Mujer,5.0,Básica o menos,Movilidad Ascendente,1776000.0,444000.0,Q3,NSE medio,Urbano,Pobre extremo,4
3028504.0,3.0,32.0,Hombre,9.0,Media,50.0,Mujer,12.0,Media,Reproducción,820193.0,117170.42857142857,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,7
3028504.0,3.0,32.0,Hombre,9.0,Media,26.0,Hombre,14.0,Superior,Movilidad Descendente,820193.0,117170.42857142857,Q1 (Más pobre),NSE bajo,Urbano,Pobre extremo,7
